日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-08-27,12.16,12.16,12.35,11.68,406973.0,0,0.0,0.0,0.0,0
2026-08-28,12.19,12.18,12.48,12.09,184706.0,0,3.2072368421052677,0.1644736842105228,0.019999999999999574,0
2026-08-31,11.91,12.18,12.26,11.8,165501.0,0,3.7766830870279073,0.0,0.0,0
2026-09-01,12.16,12.02,12.3,12.01,126446.0,0,2.3809523809523885,-1.3136288998357974,-0.16000000000000014,0
2026-09-02,11.87,11.7,11.99,11.61,173742.0,0,3.161397670549092,-2.662229617304495,-0.3200000000000003,0
2026-09-03,11.75,11.83,11.93,11.63,117454.0,0,2.564102564102555,1.1111111111111178,0.13000000000000078,0
2026-09-04,11.95,11.66,12.25,11.6,164261.0,0,5.494505494505497,-1.4370245139475903,-0.16999999999999993,0
