日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-08-27,18.3,18.7,19.03,18.22,344868.0,0,0.0,0.0,0.0,0
2026-08-28,18.79,18.5,18.87,18.24,376483.0,0,3.3689839572192652,-1.0695187165775364,-0.1999999999999993,0
2026-08-31,18.24,18.14,18.5,17.82,572558.0,0,3.675675675675674,-1.9459459459459427,-0.35999999999999943,0
2026-09-01,18.26,18.7,19.15,18.26,566188.0,0,4.906284454244746,3.0871003307607428,0.5599999999999987,0
2026-09-02,18.6,18.28,18.93,17.88,442313.0,0,5.614973262032089,-2.245989304812824,-0.41999999999999815,0
2026-09-03,18.67,19.21,19.7,18.59,657850.0,0,6.0722100656455105,5.087527352297591,0.9299999999999997,0
2026-09-04,19.33,18.94,19.39,18.76,457492.0,0,3.279541905257673,-1.4055179593961455,-0.2699999999999996,0
