日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-08-27,17.1,19.03,19.03,17.1,1025324.0,0,0.0,0.0,0.0,0
2026-08-28,19.07,19.19,19.57,18.8,1595004.0,0,4.046242774566471,0.8407777193904368,0.16000000000000014,0
2026-08-31,18.6,19.17,19.22,18.43,952923.0,0,4.1167274622199015,-0.10422094841062832,-0.019999999999999574,0
2026-09-01,19.2,18.69,19.32,18.6,743261.0,0,3.755868544600933,-2.5039123630672946,-0.4800000000000004,0
2026-09-02,18.49,18.33,18.67,17.96,624602.0,0,3.7988228999464995,-1.9261637239165488,-0.360000000000003,0
2026-09-03,18.6,17.89,18.65,17.43,817681.0,0,6.655755591925799,-2.4004364429896223,-0.4399999999999977,0
2026-09-04,18.19,16.78,18.25,16.5,1008013.0,0,9.782001117942984,-6.204583566238118,-1.1099999999999994,0
